Depth,ROP5,GammaRay,SWOB,TQA,RPM,TRPM_RT,CRPM_RT,STICK_RT,SPPA,TFLO,AnTemp,AnPres,SHKRSK_RT,ECD
1075.9439999999904,11.132,112.891,3.774,11.317,69.76,1953.125,65.0,75.0,75.826,3100.995,25.0,127.99460000000002,0.0,1.2147999999999999
1076.0963999999904,11.133,112.891,3.893,11.576,69.263,1953.125,66.0,90.0,75.918,3100.995,25.0,127.99459999999999,0.0,1.2147999999999999
1076.2487999999903,11.134,112.891,3.715,11.751,69.34,1953.125,67.0,108.0,76.1,3100.995,25.0,128.0084,0.0,1.2144000000000001
1076.4011999999902,11.134,110.25,3.765,11.858,69.73,1953.125,74.0,81.0,76.279,3100.995,25.0,127.99460000000002,0.0,1.2147999999999999
1076.5535999999902,11.133,121.0,3.707,11.902,69.545,1953.125,68.0,81.0,75.948,3100.995,25.0,127.99460000000002,0.0,1.2147999999999999
1076.70599999999,11.131,116.7254,3.885,11.546,69.81,1953.125,67.0,108.0,75.694,3100.995,25.0,127.898,0.0,1.214
1076.85839999999,10.988,121.0,3.944,12.222,69.311,1953.125,52.0,102.0,75.721,3100.995,25.0,127.898,0.0,1.214
1077.01079999999,10.857,110.25,4.099,9.779,69.919,1953.125,62.0,84.0,75.779,3100.995,25.0,127.967,0.0,1.215
1077.16319999999,10.099,107.641,3.681,11.558,69.349,1953.125,73.0,177.0,75.362,3100.995,25.0,127.967,0.0,1.214
1077.31559999999,9.592,102.516,3.599,10.84,69.064,1953.125,67.0,78.0,75.541,3100.995,25.0,128.036,0.0,1.215
1077.4679999999898,9.618,112.891,3.938,8.762,69.113,1953.125,77.0,75.0,75.524,3100.995,25.0,128.036,0.0,1.215
1077.6203999999898,9.644,107.641,4.326,9.948,69.208,1953.125,77.0,94.8,75.249,3100.995,25.0,128.036,0.0,1.215
1077.7727999999895,8.996,123.766,4.655,8.989,69.429,1953.125,61.0,114.0,75.777,3100.995,25.0,128.036,0.0,1.214
1077.9251999999897,7.362,115.563,4.07,7.245,69.9,1953.125,65.0,192.0,75.593,3100.995,25.0,128.105,0.0,1.215
1078.0775999999896,6.749,99.34400000000001,4.496,7.027,69.443,1953.125,55.0,111.0,75.391,3100.995,25.0,128.174,0.0,1.215
1078.2299999999896,5.779,118.266,2.675,6.757,69.427,1953.125,53.0,144.0,75.403,3100.995,25.0,128.174,0.0,1.215
1078.3823999999895,5.551,118.266,2.781,8.44,68.857,1953.125,72.0,135.0,75.466,3100.995,25.0,128.243,0.0,1.216
1078.5347999999894,4.919,112.891,3.599,6.665,69.521,1984.375,82.0,120.0,76.773,3131.58,25.0,128.311,0.0,1.216
